time,raw_x,raw_y,moving_avg_x,moving_avg_y,kalman_x,kalman_y
1726840227.980403,-485.2253723144531,324.7515563964844,-485.2253723144531,324.7515563964844,-484.0156356594682,323.94190404944754
1726840228.0804594,-485.9466857910156,324.8937072753906,-485.5860290527344,324.8226318359375,-488.2663782317834,326.4495225464192
1726840228.5102065,-482.9144287109375,326.518310546875,-484.69549560546875,325.3878580729167,-485.06998823643244,327.315735602254
1726840228.6109698,-483.0243225097656,326.908935546875,-484.27770233154297,325.76812744140625,-483.93798921154274,327.7171089418338
1726840229.7125823,-484.06121826171875,326.6976318359375,-484.2344055175781,325.9540283203125,-484.0828013905234,327.60173861611617
1726840230.0417657,-483.32916259765625,326.4748840332031,-483.85516357421875,326.29869384765624,-483.6898847154464,327.2754485113685
1726840230.1443703,-483.5771789550781,326.2182922363281,-483.3812622070312,326.56361083984376,-483.61016572294346,326.8470319259968
1726840230.5779552,-484.3288269042969,327.552490234375,-483.6641418457031,326.77044677734375,-484.0073786879538,327.32205612710567
1726840230.6802983,-486.8619689941406,325.9302978515625,-484.4316711425781,326.57471923828126,-485.7054073348025,326.6294662813435
1726840230.8801882,-482.8173522949219,327.5553283691406,-484.1828979492187,326.7462585449219,-484.3189303805527,327.1342607264684
1726840231.1124606,-485.2253723144531,324.7515563964844,-484.5621398925781,326.40159301757814,-484.818154621182,325.81249050605015
1726840231.344348,-485.52655029296875,324.44000244140625,-484.95201416015624,326.0459350585937,-485.28654003431404,324.8568348501089
1726840231.5765471,-484.5921936035156,327.240966796875,-485.0046875,325.98363037109374,-484.99319342223373,325.9875515260013
1726840231.6765463,-483.16925048828125,326.0560607910156,-484.2661437988281,326.0087829589844,-483.9644007819267,326.03691445599947
1726840231.9125607,-483.4208679199219,327.2431640625,-484.3868469238281,325.94635009765625,-483.51255716842564,326.74798414992847
1726840232.0123374,-485.3018493652344,326.5697326660156,-484.4021423339844,326.3099853515625,-484.3905649588716,326.7603304874633
1726840232.0422444,-483.423095703125,327.865234375,-483.9814514160156,326.9950317382812,-483.86197573543933,327.4753601788497
1726840232.1444209,-482.4519958496094,328.696533203125,-483.55341186523435,327.28614501953126,-482.9874153748664,328.33768594935657
1726840232.3764267,-483.4802551269531,326.9527587890625,-483.61561279296876,327.4654846191406,-483.10295707484056,327.7670560740502
1726840232.4763052,-488.08831787109375,326.9923400878906,-484.5491027832031,327.4153198242187,-485.8932486527685,327.3819540349743
1726840232.7417104,-486.579345703125,325.7857360839844,-484.8046020507812,327.2585205078125,-486.6488696429099,326.4418934414378
1726840232.812347,-489.46612548828125,327.2315673828125,-486.0132080078125,327.131787109375,-488.62229448652124,326.74641353837217
1726840233.67633,-214.19383239746094,114.88683319091797,-432.3615753173828,284.3698471069336,-330.48537798678626,204.21198050435376
1726840233.812068,-125.40187072753906,35.243934631347656,-360.7458984375,226.02808227539063,-188.55304492276804,88.12741993790989
1726840234.0123262,1.1190130710601807,-76.81275939941406,-262.9044322490692,145.26706237792968,-42.559568669533995,-36.49052471586292
1726840234.112261,66.08709716796875,-131.20628356933594,-152.37114367485046,53.868658447265624,65.56218415043159,-128.79171847089708
1726840234.5095806,300.3468017578125,-349.3045959472656,5.5914417743682865,-81.43857421875,246.71569893539998,-294.31575410888763
1726840234.7761037,443.72564697265625,-487.4859924316406,137.17533764839172,-201.91313934326172,417.0461657368706,-455.3266690142341
1726840234.8762212,494.75018310546875,-538.6886596679688,261.2057484149933,-316.699658203125,523.8823061663223,-559.4596717099333
1726840234.9760494,547.2079467773438,-589.4752807617188,370.42353515625,-419.23216247558594,593.2971607192013,-628.4853456131012
1726840235.0096061,563.2499389648438,-605.062255859375,469.856103515625,-514.0033569335938,622.3891425301913,-658.6041074012181
1726840235.076254,595.1488037109375,-625.0708618164062,528.81650390625,-569.1566101074219,640.9569606619699,-671.8806656939119
1726840235.2122347,644.8734130859375,-583.3089599609375,569.0460571289062,-588.3212036132812,668.1286373323688,-643.7234160207234
1726840235.6417897,798.5227661132812,-494.7738342285156,629.8005737304687,-579.5382385253906,763.6441567087187,-568.2511608379206
1726840235.744391,832.4910888671875,-471.7618103027344,686.8572021484375,-555.9955444335938,830.7413819230651,-508.01577851485047
1726840235.87636,813.69677734375,-446.9939880371094,736.9465698242187,-524.3818908691406,848.5416413456038,-460.83881669741214
1726840235.9740453,799.50732421875,-426.83953857421875,777.8182739257812,-484.7356262207031,840.6907711919464,-426.4406799616302
1726840236.0741816,782.2767333984375,-404.006103515625,805.2989379882813,-448.87505493164065,818.9583387121327,-398.8103506980232
1726840236.21225,768.82861328125,-381.0992736816406,799.360107421875,-426.1401428222656,794.481081408887,-374.97799335031067
1726840236.6090875,715.0083618164062,-309.6319274902344,775.8635620117187,-393.71416625976565,747.7709110027035,-324.86377139354715
1726840236.7084603,700.6683349609375,-293.0120544433594,753.2578735351562,-362.91777954101565,713.0455766482236,-290.9850416713716
1726840236.8441823,682.8956909179688,-272.30987548828125,729.935546875,-332.0118469238281,685.5788512356302,-265.140390240312
1726840236.9413192,669.2205200195312,-267.1468200683594,707.3243041992188,-304.639990234375,665.5343088374731,-252.72493646049435
1726840237.0412922,661.0076293945312,-249.1768341064453,685.760107421875,-278.25550231933596,653.0871114922145,-240.0604334667984
1726840237.1412654,647.9518432617188,-234.28280639648438,672.3488037109375,-263.18567810058596,641.9149071953918,-227.97944268878624
1726840237.2441971,635.5790405273438,-219.7830352783203,659.3309448242187,-248.5398742675781,631.2885598005349,-215.79476604471984
1726840237.4763317,605.9852905273438,-198.93727111816406,643.9488647460937,-233.8653533935547,610.5778597334495,-199.4220386586252
1726840237.7082732,578.7964477539062,-177.06036376953125,625.8640502929687,-215.84806213378906,585.1786693889829,-179.7676189776165
1726840237.8082685,564.7030029296875,-166.63795471191406,606.603125,-199.3402862548828,565.0047759067866,-164.89443097640125
1726840238.141696,524.304931640625,-145.66421508789062,581.8737426757813,-181.61656799316407,533.0767257462389,-146.85245132908818
1726840238.242738,516.4187622070312,-140.10806274414062,558.0416870117188,-165.68157348632812,513.2462889658837,-135.78482663960213
1726840238.6736338,464.168212890625,-122.34700012207031,529.678271484375,-150.36351928710937,475.3244709671153,-121.7355061046602
1726840238.7069843,458.2066955566406,-129.97911071777344,505.56032104492186,-140.9472686767578,453.58837352833297,-120.34643714035158
1726840239.144251,412.7416076660156,-107.17520141601562,475.1680419921875,-129.05471801757812,419.0824506795152,-108.5553421956749
1726840239.2442076,402.69207763671875,-105.69440460205078,450.84547119140626,-121.06075592041016,397.4130879214217,-102.4414504952852
1726840239.3762462,391.44805908203125,-105.63424682617188,425.85133056640626,-114.1659927368164,382.8551926115648,-100.49553587112783
1726840239.6082675,371.6810302734375,-99.92044830322266,407.35389404296876,-109.68068237304688,367.05068134717743,-97.42676616592766
1726840239.8081052,356.3902893066406,-106.7701644897461,386.99061279296876,-105.03889312744141,352.4942463353026,-100.60434612881886
1726840239.9083283,343.95794677734375,-113.25834655761719,373.2338806152344,-106.25552215576172,339.96603791110954,-106.96230847952991
1726840240.1441264,320.5287780761719,-116.70670318603516,356.801220703125,-108.45798187255859,321.9555919830098,-112.93132016391125
1726840240.5736284,296.6449279785156,-125.78951263427734,337.84059448242186,-112.4890350341797,300.25650300594094,-121.47595232304165
1726840240.6072536,293.0650634765625,-132.4569549560547,322.1174011230469,-118.9963363647461,288.29085463942766,-129.82131166017228
1726840240.67612,288.4945983886719,-132.94236755371094,308.53826293945315,-124.23077697753907,281.58117174983556,-134.1639598442592
1726840241.1055388,267.8409423828125,-153.110107421875,293.3148620605469,-132.2011291503906,268.23006428805235,-147.4046357917327
1726840241.8760643,258.0155029296875,-181.89324951171875,280.81220703125,-145.23843841552736,256.8373223212105,-170.8027306179459
1726840242.539674,263.178466796875,-199.0203094482422,274.11891479492186,-159.8845977783203,255.25789859478806,-192.85329958452522
1726840242.640001,265.1321105957031,-200.9178466796875,268.53232421875,-173.57677612304687,257.3478878832527,-204.51949975824704
1726840242.7761526,266.07293701171875,-203.8024139404297,264.04799194335936,-187.74878540039063,260.37235455997296,-210.3690255894638
1726840243.0761561,275.6571350097656,-208.47763061523438,265.61123046875,-198.8222900390625,268.360060713075,-214.19089993549144
1726840243.4761188,181.59588623046875,-224.14288330078125,250.32730712890626,-207.272216796875,218.84913888794878,-223.686291539014
1726840243.5074015,156.34243774414062,-228.8126220703125,228.96010131835936,-213.23067932128907,175.71051859222453,-230.48561732237053
1726840243.7080984,9.116743087768555,-252.32888793945312,177.75702781677245,-223.51288757324218,68.41808308470208,-246.60585790841094
1726840244.2734306,-398.7304992675781,-318.923095703125,44.79634056091309,-246.53702392578126,-224.81386291799822,-293.0820207831511
1726840244.3754668,-457.744873046875,-323.63360595703125,-101.88406105041504,-269.56821899414064,-418.3595757835114,-320.7198989374393
1726840244.6076689,-508.1214904785156,-347.620361328125,-239.82753639221193,-294.2637145996094,-537.2246985278064,-346.845420031067
1726840244.73748,-466.8069763183594,-358.8934631347656,-364.4574192047119,-320.2798828125,-557.5077484391195,-364.54350308840634
1726840244.805456,-447.1398620605469,-358.3858642578125,-455.708740234375,-341.49127807617185,-536.0649747051035,-370.5558716572175
1726840244.9081361,-416.73779296875,-372.1982421875,-459.31019897460936,-352.14630737304685,-491.1777942095578,-378.5779881821729
1726840245.1397774,-364.7330017089844,-398.87615966796875,-440.70782470703125,-367.1948181152344,-426.8861082774765,-396.07518672568153
1726840245.6080852,-245.38400268554688,-426.1178283691406,-388.1603271484375,-382.8943115234375,-317.9982757318932,-419.7812475047439
1726840245.9728754,-168.40853881835938,-446.14111328125,-328.4806396484375,-400.3438415527344,-212.64527763571766,-442.65969319564914
1726840246.308046,-104.9521255493164,-467.8726501464844,-260.04309234619143,-422.24119873046874,-122.42788063747699,-465.59014481849664
1726840246.3401153,-101.30974578857422,-471.0355529785156,-196.95748291015624,-442.0086608886719,-78.67253573605282,-477.5612281267414
1726840246.839882,-15.823396682739258,-496.9801025390625,-127.17556190490723,-461.62944946289065,-15.440879200187528,-496.2704290872878
1726840247.040004,12.756827354431152,-503.4515075683594,-75.54739589691162,-477.0961853027344,27.679228726451907,-508.0503746472204
1726840247.0739918,17.580949783325195,-504.024658203125,-38.349498176574706,-488.6728942871094,45.59434707526688,-512.4067676679487
1726840247.5735648,85.90332794189453,-528.0990600585938,-0.17840747833251952,-500.7181762695312,86.89752534497407,-526.4410597270696
1726840247.6760294,96.97684478759766,-524.9398193359375,39.47891063690186,-511.4990295410156,110.51987091358849,-530.8758252702194
1726840247.7759583,106.46572875976562,-526.3223266601562,63.93673572540283,-517.3674743652343,123.18958801027043,-532.326766740927
1726840247.808089,111.5394058227539,-527.7962036132812,83.69325141906738,-522.2364135742188,128.03281894423492,-532.5576852844443
1726840247.8759136,122.95643615722656,-532.49755859375,104.76834869384766,-527.9309936523438,133.28888452466296,-534.3951056155178
1726840248.1372037,143.29103088378906,-532.8328247070312,116.24588928222656,-528.8777465820312,145.14004355869173,-534.9743408872533
1726840248.5401545,177.84860229492188,-548.32666015625,132.4202407836914,-533.5551147460938,169.73864903116853,-543.7362749537689
1726840248.6396646,186.1929931640625,-551.1859130859375,148.36569366455078,-538.52783203125,186.60597414766872,-550.0285433472233
1726840249.1719034,215.42971801757812,-549.9954223632812,169.1437561035156,-542.96767578125,210.5395777580618,-552.2325333618817
1726840249.2718945,219.03726196289062,-548.214111328125,188.35992126464845,-546.110986328125,223.72651743173367,-551.6730155361646
1726840249.5064323,229.661865234375,-542.603271484375,205.63408813476562,-548.0650756835937,234.46894724706578,-547.4827424042085
1726840249.6076417,228.80921936035156,-541.3507080078125,215.82621154785156,-546.6698852539063,237.5205820119858,-543.9886235799976
1726840249.8078682,234.77664184570312,-532.2871704101562,225.54294128417968,-542.89013671875,240.46864559517954,-536.7328499837618
1726840249.908609,236.6682891845703,-535.1282348632812,229.79065551757813,-539.91669921875,241.6368551268497,-534.4012256171637
1726840250.1078804,241.26646423339844,-525.3554077148438,234.2364959716797,-535.3449584960938,243.76750643793034,-527.9169538364702
1726840250.2398567,240.75205993652344,-522.6096801757812,236.45453491210938,-531.346240234375,243.85527384558495,-523.0679120784414
1726840250.4052908,239.86952209472656,-521.23193359375,238.66659545898438,-527.3224853515625,242.74469517745038,-520.1316064750919
1726840250.439857,241.74168395996094,-521.055419921875,240.05960388183593,-525.0761352539063,242.76797741088382,-519.0168170979568
1726840250.6077507,241.16485595703125,-520.9695434570312,240.95891723632812,-522.2443969726562,242.2335231532563,-518.9155906554232
1726840252.106596,241.4347686767578,-522.3055419921875,240.992578125,-521.634423828125,241.9445973779853,-520.0671368078581
1726840252.1372716,240.78456115722656,-521.9739379882812,240.99907836914062,-521.507275390625,241.34208800438114,-520.8209890167074
1726840252.6392684,240.7946319580078,-522.4835815429688,241.18410034179686,-521.7576049804687,240.97921541675396,-521.670467309498
1726840252.839763,239.6360321044922,-524.0210571289062,240.76296997070312,-522.350732421875,240.1183976640863,-523.0847061402858
1726840252.9397328,240.2877197265625,-522.1378173828125,240.58754272460936,-522.5843872070312,240.032926882064,-522.7849004681174
1726840253.4717298,240.34425354003906,-523.5728759765625,240.36943969726562,-522.8378540039063,240.08188620901407,-523.3551616102784
1726840254.2690606,244.56161499023438,-525.8043212890625,241.12485046386718,-523.6039306640625,242.59460665165423,-524.9305181630482
1726840254.4704738,243.20460510253906,-526.2937622070312,241.60684509277343,-524.365966796875,243.27413950362512,-526.0575507991744
1726840254.9691412,243.49496459960938,-524.5111083984375,242.37863159179688,-524.4639770507813,243.7143981144289,-525.5509273831348
1726840255.1396046,242.81617736816406,-526.1177368164062,242.8843231201172,-525.2599609375,243.46263383927436,-526.0524613960399
1726840255.9011436,243.66473388671875,-524.729736328125,243.5484191894531,-525.4913330078125,243.71421740337152,-525.4750088756202
1726840256.0030856,244.6436309814453,-525.1082763671875,243.5648223876953,-525.3521240234375,244.3761179906651,-525.2971675878791
1726840256.701116,243.6455535888672,-525.5833129882812,243.65301208496095,-525.2100341796875,244.13328382302635,-525.4579763078488
1726840256.8029342,244.55804443359375,-525.9629516601562,243.86562805175782,-525.5004028320312,244.4581985938247,-525.7710404043594
1726840257.0034745,245.4063262939453,-524.79052734375,244.38365783691407,-525.2349609375,245.10619465206375,-525.2647189149852
1726840257.9393024,245.5169677734375,-525.489013671875,244.7541046142578,-525.38681640625,245.50517627213225,-525.3575345600076
1726840258.0396183,244.4875030517578,-525.4486694335938,244.7228790283203,-525.4548950195312,245.08075423913576,-525.4003718443629
1726840258.1395612,243.0260772705078,-526.3025512695312,244.59898376464844,-525.5987426757813,243.93495987553538,-525.9220172033799
1726840258.439598,243.36227416992188,-525.5827026367188,244.35982971191407,-525.5226928710938,243.45926689221332,-525.8040793115014
1726840258.6376257,244.1824493408203,-525.53564453125,244.11505432128905,-525.6717163085938,243.7128304171085,-525.68164936092
1726840258.7395327,244.3012237548828,-525.2007446289062,243.8719055175781,-525.6140625,243.9849259396285,-525.4063957946448
1726840258.83946,246.73324584960938,-525.2801513671875,244.32105407714843,-525.5803588867187,245.57070263705992,-525.2939417232091
1726840258.9403784,243.20550537109375,-525.1983032226562,244.35693969726563,-525.3595092773437,244.43898989864533,-525.196349339419
1726840259.037218,243.4685821533203,-524.3069458007812,244.37820129394532,-525.1043579101563,243.86029308120305,-524.6402600668548
1726840259.233972,244.46197509765625,-524.8612060546875,244.4341064453125,-524.9694702148438,244.1100106852503,-524.6576344051613
1726840259.6714895,244.12232971191406,-524.7078247070312,244.39832763671876,-524.8708862304687,244.0912925026114,-524.6181026311814
1726840260.3329175,244.148193359375,-524.8126831054688,243.88131713867188,-524.777392578125,244.104723238209,-524.6804754088402
1726840260.8047032,243.8482666015625,-525.1065063476562,244.00986938476564,-524.759033203125,243.94592161983803,-524.9038111143999
1726840260.834365,242.50616455078125,-525.8450927734375,243.8173858642578,-525.0666625976562,243.08296241112194,-525.4666605644901
1726840260.9345467,243.3590850830078,-525.7249755859375,243.59680786132813,-525.2394165039062,243.09353076236576,-525.7123956452839
1726840261.4701564,243.0811004638672,-527.3525390625,243.38856201171876,-525.768359375,242.99182196866676,-526.7595889898312
1726840261.5696874,243.89071655273438,-525.1871948242188,243.33706665039062,-525.84326171875,243.43531344634974,-526.0713117764071
1726840261.6695201,242.94400024414062,-524.6475219726562,243.15621337890624,-525.75146484375,243.16862372139238,-525.2873536910944
1726840261.7716465,245.52774047851562,-525.8344116210938,243.76052856445312,-525.7493286132812,244.50371228858413,-525.5113805883886
1726840262.0712595,244.1200408935547,-526.06298828125,243.9127197265625,-525.8169311523437,244.46344717493287,-525.8043868253111
1726840262.1714368,243.49118041992188,-526.152099609375,243.99473571777344,-525.5768432617188,244.0123643286035,-526.0326310727995
1726840262.3325443,243.937255859375,-525.0193481445312,244.00404357910156,-525.5432739257812,243.9729056522223,-525.4985831354487
1726840262.7353551,243.79434204101562,-525.6637573242188,244.17411193847656,-525.7465209960938,243.86631431486327,-525.5474023473312
1726840262.8356526,245.87176513671875,-525.2476196289062,244.2429168701172,-525.6291625976562,245.00758125715583,-525.3513154528823
